ID,URL,Phrase,HasPhrase,Negated,HandsVisible,HandsFree,SpeakerName,Duplicated,ExtraMod,HandsMoving,WhichHand,HandConfig,HandSpecific,HorizontalMovement,HandGap,OfInterest,Comments
2273,https://archive.org/download/SFGTV2_20101222_163000/SFGTV2_20101222_163000.mp4?t=62/132&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2129,https://archive.org/download/RT_20121009_120000/RT_20121009_120000.mp4?t=452/522&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
968,https://archive.org/download/ALJAZAM_20150413_200000_Talk_to_Al_Jazeera/ALJAZAM_20150413_200000_Talk_to_Al_Jazeera.mp4?t=253/323&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
213,https://archive.org/download/RT_20191219_033000_Documentary/RT_20191219_033000_Documentary.mp4?t=247/317&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2053,http://archive.org/download/ALJAZAM_20150119_220000_Inside_Story/ALJAZAM_20150119_220000_Inside_Story.mp4?t=1411/1441&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
171,https://archive.org/download/DW_20190103_173000_Eco_Africa_-_The_Environment_Magazine/DW_20190103_173000_Eco_Africa_-_The_Environment_Magazine.mp4?t=1130/1200&ignore=x.mp4,large_number,yes,no,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
2785,https://archive.org/download/RT_20120611_073200/RT_20120611_073200.mp4?t=589/659&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2290,https://archive.org/download/ALJAZ_20200223_173200_Inside_Story_2020_Ep__54/ALJAZ_20200223_173200_Inside_Story_2020_Ep__54.mp4?t=1228/1298&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
51,https://archive.org/download/RT_20121026_093000/RT_20121026_093000.mp4?t=1467/1537&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
975,https://archive.org/download/CSPAN_20181225_102900_Stanford_Hoover_Institution_-_Info_Challenge_to_Democracy/CSPAN_20181225_102900_Stanford_Hoover_Institution_-_Info_Challenge_to_Democracy.mp4?t=2588/2658&ignore=x.mp4,tiny_number,yes,no,both,both,niall ferguson,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
3085,http://archive.org/download/CSPAN_20120727_110000_Washington_Journal/CSPAN_20120727_110000_Washington_Journal.mp4?t=3594/3624&ignore=x.mp4,huge_number,yes,no,both,both,mitch mcconnell,no,no,yes,both,open,in,neither,torso_more,no,NA
2559,http://archive.org/download/CSPAN_20100114_220000_U.S._House_of_Representatives/CSPAN_20100114_220000_U.S._House_of_Representatives.mp4?t=1363/1393&ignore=x.mp4,huge_number,yes,no,one,one,barack obama,no,no,yes,R,open,front,NA,NA,no,could be down
869,https://archive.org/download/DW_20200419_120000_DW_News/DW_20200419_120000_DW_News.mp4?t=511/581&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1348,https://archive.org/download/KQED_20110625_090000_Washington_Week/KQED_20110625_090000_Washington_Week.mp4?t=1291/1361&ignore=x.mp4,small_number,yes,no,one,one,pete williams,no,no,yes,R,closed,pinch,NA,NA,no,NA
2901,https://archive.org/download/SFGTV_20110923_150000/SFGTV_20110923_150000.mp4?t=671/741&ignore=x.mp4,large_number,yes,no,both,both,london breed,no,no,no,NA,NA,NA,NA,NA,no,NA
846,https://archive.org/download/SFGTV_20110705_163000/SFGTV_20110705_163000.mp4?t=1374/1444&ignore=x.mp4,small_number,yes,no,both,one,NA,no,no,no,NA,NA,NA,NA,NA,no,NA
2225,https://archive.org/download/KPIX_20131104_023000_KPIX_5_News_at_630pm/KPIX_20131104_023000_KPIX_5_News_at_630pm.mp4?t=726/796&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1997,https://archive.org/download/DW_20190728_190000_DW_News/DW_20190728_190000_DW_News.mp4?t=459/529&ignore=x.mp4,huge_number,yes,no,both,both/oneobject,rebecca ritters,no,no,no,NA,NA,NA,NA,NA,no,NA
1189,https://archive.org/download/WHUT_20120328_110000_BBC_World_News/WHUT_20120328_110000_BBC_World_News.mp4?t=208/278&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1237,https://archive.org/download/WRC_20110110_090000_Early_Today/WRC_20110110_090000_Early_Today.mp4?t=1145/1215&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
374,https://archive.org/download/BLOOMBERG_20190912_013000_Bloombergs_Studio_1.0/BLOOMBERG_20190912_013000_Bloombergs_Studio_1.0.mp4?t=198/268&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1934,https://archive.org/download/CSPAN2_20090629_153000/CSPAN2_20090629_153000.mp4?t=609/679&ignore=x.mp4,large_number,yes,no,one,one,arvind panagariya,no,no,no,NA,NA,NA,NA,NA,no,NA
2927,https://archive.org/download/KNTV_20140122_190000_NBC_Bay_Area_News_at_11AM/KNTV_20140122_190000_NBC_Bay_Area_News_at_11AM.mp4?t=609/679&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
264,https://archive.org/download/CNNW_20120908_080000_Anderson_Cooper_360/CNNW_20120908_080000_Anderson_Cooper_360.mp4?t=571/641&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
599,https://archive.org/download/CSPAN3_20180812_160000_Lectures_in_History_Honor_Dueling_and_Slavery_in_the_Antebellum_South/CSPAN3_20180812_160000_Lectures_in_History_Honor_Dueling_and_Slavery_in_the_Antebellum_South.mp4?t=2036/2106&ignore=x.mp4,small_number,yes,no,one,one,kenneth greenberg,no,no,yes,L,open,in,NA,NA,yes,NA
1275,https://archive.org/download/RT_20200325_100000_News/RT_20200325_100000_News.mp4?t=207/277&ignore=x.mp4,huge_number,yes,no,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
2885,https://archive.org/download/RT_20190606_030000_Keiser_Report/RT_20190606_030000_Keiser_Report.mp4?t=938/1008&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1986,https://archive.org/download/RT_20171201_080000_News/RT_20171201_080000_News.mp4?t=1825/1895&ignore=x.mp4,small_number,yes,no,both,one,peter lavelle,no,no,no,NA,NA,NA,NA,NA,no,NA
1999,https://archive.org/download/CSPAN2_20090624_050354/CSPAN2_20090624_050354.mp4?t=569/639&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1045,https://archive.org/download/KNTV_20131222_013000_NBC_Nightly_News/KNTV_20131222_013000_NBC_Nightly_News.mp4?t=1331/1401&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1393,https://archive.org/download/BBCNEWS_20170509_140000_BBC_News/BBCNEWS_20170509_140000_BBC_News.mp4?t=11/81&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1136,https://archive.org/download/ALJAZ_20200320_113200_Inside_Story_2020_Ep__79/ALJAZ_20200320_113200_Inside_Story_2020_Ep__79.mp4?t=467/537&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1984,https://archive.org/download/MSNBCW_20200211_230000_New_Hampshire_Primary_Decision_2020/MSNBCW_20200211_230000_New_Hampshire_Primary_Decision_2020.mp4?t=4906/4976&ignore=x.mp4,tiny_number,yes,no,one,one,steve kornacki,no,no,yes,R,closed,point,NA,NA,no,NA
2608,https://archive.org/download/MSNBC_20121006_120000_Up_W_Chris_Hayes/MSNBC_20121006_120000_Up_W_Chris_Hayes.mp4?t=3790/3860&ignore=x.mp4,tiny_number,yes,no,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
816,http://archive.org/download/WBAL_20120323_090000_11_News_at_5AM/WBAL_20120323_090000_11_News_at_5AM.mp4?t=2955/2985&ignore=x.mp4,huge_number,yes,no,both,both,stan stovall,no,no,no,NA,NA,NA,NA,NA,no,NA
814,https://archive.org/download/KQED_20200101_223000_BBC_World_News_America/KQED_20200101_223000_BBC_World_News_America.mp4?t=559/629&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2749,http://archive.org/download/CSPAN2_20140713_233000_Panel_Discussion_on_Thomas_Paine/CSPAN2_20140713_233000_Panel_Discussion_on_Thomas_Paine.mp4?t=4694/4724&ignore=x.mp4,tiny_number,yes,no,both,one,richard wolff,no,no,yes,L,open,up,NA,NA,no,NA
1386,https://archive.org/download/KQED_20171101_000000_Nightly_Business_Report/KQED_20171101_000000_Nightly_Business_Report.mp4?t=1317/1387&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
663,https://archive.org/download/KTVU_20170829_110000_KTVU_Mornings_on_2_at_4am/KTVU_20170829_110000_KTVU_Mornings_on_2_at_4am.mp4?t=1462/1532&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2167,http://archive.org/download/ALJAZAM_20130903_110000_News/ALJAZAM_20130903_110000_News.mp4?t=1031/1061&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2877,http://ia801606.us.archive.org/19/items/CNNW_20130116_060000_Anderson_Cooper_360/CNNW_20130116_060000_Anderson_Cooper_360.mp4?start=1380&end=1410&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
608,https://archive.org/download/CSPAN2_20171213_165900_U.S._Senate_12132017/CSPAN2_20171213_165900_U.S._Senate_12132017.mp4?t=1288/1358&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
794,https://archive.org/download/KDVR_20160223_083500_FOX_31_Denver_News_930P/KDVR_20160223_083500_FOX_31_Denver_News_930P.mp4?t=-2/63&ignore=x.mp4,large_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1441,https://archive.org/download/KTVN_20160219_010000_Channel_2_News_5PM/KTVN_20160219_010000_Channel_2_News_5PM.mp4?t=386/456&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1470,http://archive.org/download/CSPAN_20140329_154400_Washington_This_Week/CSPAN_20140329_154400_Washington_This_Week.mp4?t=6645/6675&ignore=x.mp4,tiny_number,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2543,https://archive.org/download/SFGTV_20111115_100000/SFGTV_20111115_100000.mp4?t=938/1008&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1007,http://ia600806.us.archive.org/15/items/WTTG_20111013_100000_Fox_Morning_News_at_6/WTTG_20111013_100000_Fox_Morning_News_at_6.mp4?start=1593&end=1623&ignore=x.mp4,huge_number,yes,no,one,one,dennis kneale,no,no,yes,L,closed,fist,NA,NA,no,starts off open
1493,http://archive.org/download/MSNBCW_20120725_080000_The_Rachel_Maddow_Show/MSNBCW_20120725_080000_The_Rachel_Maddow_Show.mp4?t=2577/2607&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2802,http://archive.org/download/CSPAN_20130120_080000_News_Politics_and_Public_Affairs/CSPAN_20130120_080000_News_Politics_and_Public_Affairs.mp4?t=7224/7254&ignore=x.mp4,tiny_number,yes,no,both,both/oneobject,rhona mahony,no,no,yes,L,closed,bunch,NA,NA,no,NA
3143,https://archive.org/download/BBCNEWS_20190629_023000_Click_-_Short_Edition/BBCNEWS_20190629_023000_Click_-_Short_Edition.mp4?t=351/421&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2296,https://archive.org/download/KNTV_20130107_010000_NBC_Bay_Area_News_at_5/KNTV_20130107_010000_NBC_Bay_Area_News_at_5.mp4?t=307/377&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
831,http://archive.org/download/CSPAN_20110213_120000_Washington_Journal/CSPAN_20110213_120000_Washington_Journal.mp4?t=4953/4983&ignore=x.mp4,huge_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3059,https://archive.org/download/ALJAZ_20180729_180000_NEWSHOUR/ALJAZ_20180729_180000_NEWSHOUR.mp4?t=1895/1965&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1531,http://archive.org/download/FOXNEWS_20100110_190000_FOX_News_Sunday_With_Chris_Wallace/FOXNEWS_20100110_190000_FOX_News_Sunday_With_Chris_Wallace.mp4?t=2262/2292&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
974,https://archive.org/download/ALJAZAM_20150120_113000_Inside_Story/ALJAZAM_20150120_113000_Inside_Story.mp4?t=1436/1506&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3154,https://archive.org/download/RT_20170817_160000_Headline_News/RT_20170817_160000_Headline_News.mp4?t=1172/1242&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1381,https://archive.org/download/WCPO_20160215_090000_America_This_Morning/WCPO_20160215_090000_America_This_Morning.mp4?t=1049/1119&ignore=x.mp4,huge_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
750,https://archive.org/download/WBAL_20110522_063000_Wall_Street_Journal_Rpt./WBAL_20110522_063000_Wall_Street_Journal_Rpt..mp4?t=917/987&ignore=x.mp4,small_number,yes,no,one,one,prince al-waleed bin talal,no,no,yes,R,open,up,NA,NA,no,NA
1783,https://archive.org/download/WJLA_20160302_040000_News_7_at_11/WJLA_20160302_040000_News_7_at_11.mp4?t=1527/1597&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1173,https://archive.org/download/BBCNEWS_20180805_080000_BBC_News/BBCNEWS_20180805_080000_BBC_News.mp4?t=428/498&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2777,https://archive.org/download/WBFF_20110920_093000_Fox_45_Early_Edition/WBFF_20110920_093000_Fox_45_Early_Edition.mp4?t=1291/1361&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2310,http://archive.org/download/CSPAN3_20150425_124000_The_Civil_War/CSPAN3_20150425_124000_The_Civil_War.mp4?t=4498/4528&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
902,https://archive.org/download/WMPT_20131114_223000_BBC_World_News_America/WMPT_20131114_223000_BBC_World_News_America.mp4?t=38/108&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1105,https://archive.org/download/SFGTV_20110920_083000/SFGTV_20110920_083000.mp4?t=1232/1302&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1425,https://archive.org/download/SFGTV_20110918_093000/SFGTV_20110918_093000.mp4?t=889/959&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
550,https://archive.org/download/CSPAN2_20170529_020000_Rigor_Mortis/CSPAN2_20170529_020000_Rigor_Mortis.mp4?t=923/993&ignore=x.mp4,small_number,yes,no,both,both,richard harris,no,no,yes,both,open,in,in,head_less,no,NA
554,https://archive.org/download/BBCNEWS_20180805_200000_World_News_Today/BBCNEWS_20180805_200000_World_News_Today.mp4?t=684/754&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1774,http://archive.org/download/WJZ_20100104_120000_The_Early_Show/WJZ_20100104_120000_The_Early_Show.mp4?t=2520/2550&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3168,https://archive.org/download/KPIX_20150803_013000_KPIX_5_News/KPIX_20150803_013000_KPIX_5_News.mp4?t=158/228&ignore=x.mp4,large_number,yes,no,one,one,NA,no,no,yes,R,open,front,NA,NA,no,NA
970,https://archive.org/download/DW_20180825_010200_Business_-_News/DW_20180825_010200_Business_-_News.mp4?t=394/464&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
630,https://archive.org/download/WETA_20111027_230000_PBS_NewsHour/WETA_20111027_230000_PBS_NewsHour.mp4?t=2761/2831&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1046,http://archive.org/download/CNBC_20130627_220000_Mad_Money/CNBC_20130627_220000_Mad_Money.mp4?t=655/685&ignore=x.mp4,huge_number,yes,no,both,both/oneobject,jim cramer,no,no,yes,R,open,up,NA,NA,no,NA
1970,https://archive.org/download/RT_20191003_170000_News/RT_20191003_170000_News.mp4?t=356/426&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3183,https://archive.org/download/DW_20190115_211500_Treasures_of_the_World_-_Gwynedd_-_The_Welsh_Castles_of_Edward_I_Great_Britain/DW_20190115_211500_Treasures_of_the_World_-_Gwynedd_-_The_Welsh_Castles_of_Edward_I_Great_Britain.mp4?t=599/669&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1840,http://archive.org/download/CSPAN_20140813_180000_Key_Capitol_Hill_Hearings/CSPAN_20140813_180000_Key_Capitol_Hill_Hearings.mp4?t=5589/5619&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2987,https://archive.org/download/BBCNEWS_20190915_010000_BBC_News/BBCNEWS_20190915_010000_BBC_News.mp4?t=1445/1515&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1293,https://archive.org/download/KPIX_20161121_200000_KPIX_5_Noon_News/KPIX_20161121_200000_KPIX_5_Noon_News.mp4?t=1251/1321&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2123,https://archive.org/download/DW_20200314_201500_World_Stories/DW_20200314_201500_World_Stories.mp4?t=221/291&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1095,https://archive.org/download/SFGTV2_20101109_230000/SFGTV2_20101109_230000.mp4?t=892/962&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
262,http://archive.org/download/SFGTV_20100821_123000/SFGTV_20100821_123000.mp4?t=1642/1672&ignore=x.mp4,huge_number,yes,no,both,both,NA,no,no,no,NA,NA,NA,NA,NA,no,NA
985,http://archive.org/download/CSPAN_20130613_110000_Washington_Journal/CSPAN_20130613_110000_Washington_Journal.mp4?t=7100/7130&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2628,https://archive.org/download/BBCNEWS_20170903_070000_Breakfast/BBCNEWS_20170903_070000_Breakfast.mp4?t=921/991&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1067,https://archive.org/download/CSPAN3_20190316_225800_History_of_Congressional_Reform__Rule_Changes/CSPAN3_20190316_225800_History_of_Congressional_Reform__Rule_Changes.mp4?t=1484/1554&ignore=x.mp4,large_number,yes,no,one,one,john lawrence,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
353,https://archive.org/download/LINKTV_20180908_190000_Earth_Focus/LINKTV_20180908_190000_Earth_Focus.mp4?t=94/164&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2260,https://archive.org/download/KCSM_20140228_170000_Newsline/KCSM_20140228_170000_Newsline.mp4?t=1294/1364&ignore=x.mp4,huge_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1948,http://archive.org/download/CSPAN2_20120905_160000_U.S._Senate/CSPAN2_20120905_160000_U.S._Senate.mp4?t=7692/7722&ignore=x.mp4,tiny_number,yes,no,both,both,edward wilson,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
1838,https://archive.org/download/MSNBCW_20190418_010000_The_Rachel_Maddow_Show/MSNBCW_20190418_010000_The_Rachel_Maddow_Show.mp4?t=592/662&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1209,https://archive.org/download/SFGTV_20120429_030000/SFGTV_20120429_030000.mp4?t=317/387&ignore=x.mp4,small_number,yes,no,one,one,NA,no,no,yes,L,closed,pinch,NA,NA,no,movement is subtle but looks gestural; could be fist
1037,http://archive.org/download/CURRENT_20130605_000000_Viewpoint/CURRENT_20130605_000000_Viewpoint.mp4?t=2850/2880&ignore=x.mp4,huge_number,yes,no,both,both,carolyn miles,no,no,yes,both,open,in,neither,head_less,no,NA
1709,https://archive.org/download/CNNW_20141223_220000_The_Situation_Room/CNNW_20141223_220000_The_Situation_Room.mp4?t=242/312&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1574,https://archive.org/download/ALJAZ_20171012_143200_The_Stream_2017_Ep_163/ALJAZ_20171012_143200_The_Stream_2017_Ep_163.mp4?t=574/644&ignore=x.mp4,large_number,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3083,http://archive.org/download/CSPAN2_20130602_001500_Book_TV/CSPAN2_20130602_001500_Book_TV.mp4?t=2632/2662&ignore=x.mp4,tiny_number,yes,no,both,one,jaron lanier,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
1384,https://archive.org/download/CSPAN_20180430_015100_Trump_v._Hawaii_Oral_Argument/CSPAN_20180430_015100_Trump_v._Hawaii_Oral_Argument.mp4?t=731/801&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
597,https://archive.org/download/SFGTV_20110519_000000/SFGTV_20110519_000000.mp4?t=353/423&ignore=x.mp4,huge_number,yes,no,one,one,NA,no,no,yes,R,open,in,NA,NA,no,NA
828,https://archive.org/download/CSPAN3_20120502_020000/CSPAN3_20120502_020000.mp4?t=1469/1539&ignore=x.mp4,tiny_number,yes,no,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
56,http://archive.org/download/CSPAN2_20120331_220000_Book_TV/CSPAN2_20120331_220000_Book_TV.mp4?t=543/573&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1618,https://archive.org/download/SFGTV_20120220_091800/SFGTV_20120220_091800.mp4?t=617/687&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1519,http://archive.org/download/KCSM_20140213_133000_CCTV_News/KCSM_20140213_133000_CCTV_News.mp4?t=725/755&ignore=x.mp4,tiny_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2886,http://archive.org/download/CSPAN_20120701_143000_Washington_This_Week/CSPAN_20120701_143000_Washington_This_Week.mp4?t=11559/11589&ignore=x.mp4,tiny_number,yes,no,both,both,ron pollack,no,no,no,NA,NA,NA,NA,NA,no,NA
1832,https://archive.org/download/CSPAN3_20170605_163300_Homeland_Security_Secretary_Testifies_on_FY_2018_Budget/CSPAN3_20170605_163300_Homeland_Security_Secretary_Testifies_on_FY_2018_Budget.mp4?t=2851/2921&ignore=x.mp4,tiny_number,yes,no,one,one,john kelly,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
2564,http://archive.org/download/CNBC_20150219_110000_Squawk_Box/CNBC_20150219_110000_Squawk_Box.mp4?t=615/645&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1920,http://archive.org/download/CSPAN2_20111106_113000_Book_TV/CSPAN2_20111106_113000_Book_TV.mp4?t=2784/2814&ignore=x.mp4,huge_number,yes,no,both,one,charles mann,no,no,no,NA,NA,NA,NA,NA,no,NA
1795,https://archive.org/download/ALJAZAM_20131224_100000_News/ALJAZAM_20131224_100000_News.mp4?t=1049/1119&ignore=x.mp4,huge_number,yes,no,both,one,jennifer glasse,no,no,yes,R,open,in,NA,NA,no,NA
2052,https://archive.org/download/CSPAN3_20190816_162600_National_History_Day_-_The_Glowing_Girls_The_Triumph__Tragedy_of_the.../CSPAN3_20190816_162600_National_History_Day_-_The_Glowing_Girls_The_Triumph__Tragedy_of_the....mp4?t=168/238&ignore=x.mp4,tiny_number,yes,no,both,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1121,http://archive.org/download/ALJAZAM_20150725_230000_Weekend_News/ALJAZAM_20150725_230000_Weekend_News.mp4?t=2328/2358&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
573,http://archive.org/download/CSPAN_20110225_150000_U.S._House_of_Representatives/CSPAN_20110225_150000_U.S._House_of_Representatives.mp4?t=8510/8540&ignore=x.mp4,tiny_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2245,https://archive.org/download/CSPAN2_20120904_000000_The_Communicators/CSPAN2_20120904_000000_The_Communicators.mp4?t=343/413&ignore=x.mp4,huge_number,yes,no,both,both,alec ross,no,no,yes,both,open,in,out,torso_more,no,outward movement is subtle but seems to be there
2244,https://archive.org/download/KQED_20130401_220000_PBS_NewsHour/KQED_20130401_220000_PBS_NewsHour.mp4?t=1801/1871&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
